Date,High,Low,Open,Close,Volume,Adj Close
2016-01-01,4668.0,4602.35009765625,4621.0,4638.5,243597.0,4481.0634765625
2016-01-04,4657.0,4571.75,4635.0,4580.64990234375,405501.0,4425.1767578125
2016-01-05,4600.75,4557.25,4599.9501953125,4566.9501953125,509285.0,4411.94189453125
2016-01-06,4593.0,4468.0,4592.0,4480.7998046875,593742.0,4328.7158203125
2016-01-07,4449.7001953125,4251.85009765625,4449.7001953125,4267.89990234375,1200069.0,4123.0419921875
2016-01-08,4325.0,4195.7998046875,4286.2998046875,4214.75,994652.0,4071.6962890625
2016-01-11,4300.0,4117.0,4190.0,4272.39990234375,865799.0,4127.38916015625
2016-01-12,4324.7998046875,4260.0,4310.0,4269.0,481142.0,4124.10400390625
2016-01-13,4310.0,4221.35009765625,4298.0,4291.25,431206.0,4145.599609375
2016-01-14,4289.0,4212.7001953125,4239.0,4248.25,402026.0,4104.05908203125
2016-01-15,4340.0,4254.0,4265.0,4273.35009765625,592183.0,4128.30712890625
2016-01-18,4289.25,4172.85009765625,4279.0,4236.2001953125,396124.0,4092.418212890625
2016-01-19,4244.9501953125,4165.0,4241.0,4198.14990234375,499001.0,4055.659912109375
2016-01-20,4189.9501953125,4028.5,4169.85009765625,4058.949951171875,679992.0,3921.183837890625
2016-01-21,4084.949951171875,3870.0,4084.949951171875,3891.699951171875,1212801.0,3759.61083984375
2016-01-22,4119.89990234375,3930.14990234375,3942.949951171875,4104.9501953125,1063413.0,3965.623046875
2016-01-25,4172.0,4073.89990234375,4125.9501953125,4081.35009765625,608634.0,3942.82373046875
2016-01-27,4179.0,4092.0,4131.0,4111.9501953125,886550.0,3972.385498046875
2016-01-28,4139.89990234375,4031.0,4080.0,4103.2998046875,1677354.0,3964.0283203125
2016-01-29,4124.0,3923.0,3925.0,4095.85009765625,2147231.0,3956.83154296875
2016-02-01,4119.0,3933.64990234375,4100.89990234375,3948.25,1904034.0,3814.241455078125
2016-02-02,3985.0,3851.550048828125,3952.60009765625,3874.949951171875,902619.0,3743.42919921875
2016-02-03,3870.0,3784.64990234375,3870.0,3828.35009765625,1101308.0,3698.4111328125
2016-02-04,3881.89990234375,3774.0,3864.0,3794.64990234375,597800.0,3665.8544921875
2016-02-05,3790.0,3693.300048828125,3784.699951171875,3723.39990234375,1245857.0,3597.02294921875
2016-02-08,3789.0,3715.050048828125,3749.0,3732.550048828125,559505.0,3605.862548828125
2016-02-09,3689.0,3620.0,3685.0,3657.10009765625,657011.0,3532.973388671875
2016-02-10,3718.0,3600.0,3639.85009765625,3678.550048828125,795377.0,3553.6953125
2016-02-11,3664.300048828125,3518.5,3651.10009765625,3541.449951171875,1066224.0,3421.24853515625
2016-02-12,3588.0,3461.0,3570.0,3549.64990234375,1211696.0,3429.17041015625
2016-02-15,3724.89990234375,3604.39990234375,3605.949951171875,3711.25,1182286.0,3585.285400390625
2016-02-16,3748.949951171875,3651.199951171875,3725.25,3705.199951171875,753873.0,3579.4404296875
2016-02-17,3755.0,3661.5,3679.89990234375,3749.14990234375,652019.0,3621.898681640625
2016-02-18,3796.85009765625,3622.10009765625,3781.25,3653.25,1243826.0,3529.25390625
2016-02-19,3640.0,3559.0,3640.0,3579.14990234375,718677.0,3457.6689453125
2016-02-22,3545.0,3491.550048828125,3539.0,3520.800048828125,1291463.0,3401.299560546875
2016-02-23,3568.449951171875,3480.0,3530.0,3487.39990234375,796836.0,3369.032958984375
2016-02-24,3530.0,3480.0,3499.949951171875,3489.699951171875,605914.0,3371.2548828125
2016-02-25,3510.0,3401.0,3509.64990234375,3414.14990234375,840542.0,3298.269287109375
2016-02-26,3459.10009765625,3375.10009765625,3452.0,3409.199951171875,831491.0,3293.4873046875
2016-02-29,3434.949951171875,3193.25,3425.0,3236.5,2218323.0,3126.64892578125
2016-03-01,3510.0,3200.89990234375,3200.89990234375,3494.39990234375,1924803.0,3375.79541015625
2016-03-02,3627.699951171875,3540.050048828125,3542.949951171875,3612.64990234375,1236996.0,3490.031982421875
2016-03-03,3647.0,3578.0,3625.800048828125,3608.64990234375,742263.0,3486.167724609375
2016-03-04,3619.0,3526.0,3619.0,3555.10009765625,610234.0,3434.435546875
2016-03-08,3598.949951171875,3450.60009765625,3552.949951171875,3462.64990234375,1100041.0,3345.123046875
2016-03-09,3600.0,3441.10009765625,3454.85009765625,3576.39990234375,752948.0,3455.012451171875
2016-03-10,3634.699951171875,3573.39990234375,3600.0,3627.199951171875,1016572.0,3504.088134765625
2016-03-11,3690.0,3616.050048828125,3633.699951171875,3641.199951171875,1002559.0,3517.613037109375
2016-03-14,3684.0,3627.050048828125,3660.0,3648.14990234375,483295.0,3524.326904296875
2016-03-15,3679.89990234375,3615.5,3670.0,3654.550048828125,688839.0,3530.510009765625
2016-03-16,3675.0,3637.5,3650.0,3667.35009765625,459188.0,3542.87548828125
2016-03-17,3750.0,3620.0,3686.35009765625,3635.449951171875,710449.0,3512.058349609375
2016-03-18,3649.699951171875,3557.050048828125,3640.0,3621.39990234375,1073782.0,3498.48486328125
2016-03-21,3678.800048828125,3605.0,3630.10009765625,3669.550048828125,474712.0,3545.0009765625
2016-03-22,3735.949951171875,3652.0,3669.0,3699.550048828125,713115.0,3573.982421875
2016-03-23,3744.0,3666.449951171875,3711.85009765625,3736.0,586282.0,3609.1953125
2016-03-28,3777.800048828125,3629.949951171875,3759.0,3638.949951171875,743468.0,3515.439453125
2016-03-29,3769.0,3645.0,3649.0,3729.949951171875,686482.0,3603.350341796875
2016-03-30,3749.89990234375,3684.0,3745.0,3727.449951171875,872340.0,3600.935302734375
2016-03-31,3748.75,3664.0,3739.5,3716.300048828125,1223191.0,3590.163818359375
2016-04-01,3764.949951171875,3682.0,3700.449951171875,3723.199951171875,769731.0,3596.82958984375
2016-04-04,3751.5,3676.0,3735.0,3683.25,299849.0,3558.235595703125
2016-04-05,3696.89990234375,3536.5,3676.0,3554.85009765625,826024.0,3434.194091796875
2016-04-06,3607.300048828125,3546.0,3568.0,3573.050048828125,664480.0,3451.776123046875
2016-04-07,3556.5,3450.0,3556.5,3471.0,1221608.0,3353.189697265625
2016-04-08,3474.0,3418.5,3460.0,3430.64990234375,1631533.0,3314.209228515625
2016-04-11,3488.0,3423.0,3437.0,3478.64990234375,970375.0,3360.580078125
2016-04-12,3609.85009765625,3465.050048828125,3470.199951171875,3573.699951171875,1404427.0,3452.404296875
2016-04-13,3745.35009765625,3606.60009765625,3613.0,3731.60009765625,1107727.0,3604.945068359375
2016-04-18,3750.0,3680.0,3720.800048828125,3718.949951171875,999621.0,3592.723876953125
2016-04-20,3724.35009765625,3651.0,3724.35009765625,3670.050048828125,1830988.0,3545.48388671875
2016-04-21,3737.25,3674.0,3695.0,3705.300048828125,1928958.0,3579.53759765625
2016-04-22,3833.0,3680.10009765625,3703.0,3816.050048828125,1165761.0,3686.5283203125
2016-04-25,3842.0,3715.14990234375,3806.10009765625,3727.949951171875,838216.0,3601.41845703125
2016-04-26,3894.0,3691.89990234375,3704.050048828125,3871.550048828125,2782566.0,3740.144775390625
2016-04-27,3932.75,3830.25,3841.10009765625,3859.39990234375,1388262.0,3728.406982421875
2016-04-28,3854.0,3735.10009765625,3819.0,3747.949951171875,1821236.0,3620.73974609375
2016-04-29,3820.0,3725.0,3742.0,3794.64990234375,962848.0,3665.8544921875
